latitude,longitude,brightness,acq_date,confidence,frp
-23.0647,119.317,368.5,2000-11-25,100,132.8
-22.8424,117.5215,376.2,2000-11-25,100,131.2
-22.8438,117.5318,370.5,2000-11-25,100,105.6
-23.0084,117.4622,363.6,2000-11-25,100,82.3
-23.0098,117.4725,373.4,2000-11-25,100,117.7
-23.0199,117.4074,371.1,2000-11-25,100,109.5
-23.037,117.3942,387.4,2000-11-25,100,181.9
-23.0448,117.3824,407.7,2000-11-25,100,308.5
-23.0463,117.3927,429.3,2000-11-25,100,501.0
-23.3612,119.4137,375.5,2000-11-25,100,173.7
-23.3628,119.4268,361.2,2000-11-25,100,101.7
-24.1637,120.8203,364.0,2000-11-25,100,160.1
-24.2248,121.0525,369.5,2000-11-25,100,202.7
-24.2346,121.0338,363.5,2000-11-25,100,161.3
-24.2365,121.0509,422.7,2000-11-25,100,887.2
-24.2317,121.0451,409.1,2000-11-25,100,642.8
-24.2335,121.0623,367.5,2000-11-25,100,173.4
-27.7502,151.1429,328.7,2000-11-25,100,50.5
-19.9348,139.1083,334.7,2000-11-25,100,75.6
-19.9367,139.0917,322.5,2000-11-25,100,41.2
-18.4426,139.6931,340.6,2000-11-25,100,77.3
-18.4391,139.7014,329.2,2000-11-25,100,46.9
-18.4409,139.6872,321.5,2000-11-25,100,31.0
-18.9661,134.1522,322.5,2000-11-25,100,130.8
-18.9326,134.1489,321.9,2000-11-25,100,122.4
-18.9359,134.1119,341.9,2000-11-25,100,324.1
-18.9612,134.1448,325.7,2000-11-25,100,156.4
-18.9278,134.1416,334.3,2000-11-25,100,231.8
-18.9312,134.1045,335.4,2000-11-25,100,246.1
-24.8439,143.2044,364.3,2000-11-26,100,665.8
-15.5146,131.1235,372.5,2000-11-26,100,107.6
-16.1587,127.2984,379.0,2000-11-26,100,213.0
-16.1692,127.297,375.3,2000-11-26,100,189.7
-16.2111,127.2888,364.6,2000-11-26,100,127.6
-17.2859,126.8662,373.9,2000-11-26,100,182.0
-19.8713,127.1742,362.7,2000-11-26,100,84.6
-19.932,127.0453,362.6,2000-11-26,100,100.1
-19.934,127.0574,378.9,2000-11-26,100,171.4
-19.936,127.0694,408.7,2000-11-26,100,394.2
-19.938,127.0814,366.7,2000-11-26,100,102.1
-19.9401,127.0314,361.1,2000-11-26,100,101.0
-19.9421,127.0435,412.8,2000-11-26,100,453.4
-19.9441,127.0556,374.5,2000-11-26,100,147.9
-20.0814,124.9458,420.2,2000-11-26,100,838.8
-20.0844,124.9622,372.9,2000-11-26,100,229.2
-19.8891,123.6793,400.9,2000-11-26,100,727.6
-19.9019,123.6768,373.0,2000-11-26,100,316.8
-19.9007,123.671,366.4,2000-11-26,100,244.0
-21.6187,126.945,367.2,2000-11-26,100,103.2
-21.6426,126.8433,376.0,2000-11-26,100,153.7
-21.6505,126.8295,381.0,2000-11-26,100,182.9
-21.6525,126.8414,360.8,2000-11-26,100,85.9
-22.2519,127.5712,408.8,2000-11-26,100,330.9
-22.2536,127.582,432.6,2000-11-26,100,566.7
-22.2553,127.5927,368.3,2000-11-26,100,89.6
-22.2555,127.5646,364.1,2000-11-26,100,82.7
-22.2572,127.5754,429.6,2000-11-26,100,535.0
-22.259,127.5862,386.8,2000-11-26,100,177.7
-22.2632,127.5521,426.8,2000-11-26,100,509.3
-22.2649,127.5629,389.2,2000-11-26,100,196.8
-22.2684,127.5844,367.5,2000-11-26,100,89.5
-22.2702,127.5952,399.7,2000-11-26,100,257.8
-22.2719,127.6059,374.0,2000-11-26,100,113.5
-22.2727,127.5504,420.3,2000-11-26,100,443.8
-22.2744,127.5612,429.9,2000-11-26,100,544.2
-22.2762,127.572,370.0,2000-11-26,100,103.7
-22.2779,127.5827,428.4,2000-11-26,100,518.4
-22.2796,127.5935,390.4,2000-11-26,100,198.1
-22.2985,127.59,361.8,2000-11-26,100,72.0
-22.3106,127.6651,379.3,2000-11-26,100,141.5
-22.3063,127.5775,360.9,2000-11-26,100,71.3
-22.308,127.5883,382.0,2000-11-26,100,157.7
-22.374,124.6422,371.0,2000-11-26,100,190.4
-22.5383,122.945,371.8,2000-11-26,100,307.3
-22.5422,122.9656,449.1,2000-11-26,100,2064.3
-22.546,122.9862,411.4,2000-11-26,100,919.5
-22.551,122.9422,375.1,2000-11-26,100,346.4
-22.5549,122.9628,432.3,2000-11-26,100,1481.4
-22.5413,122.9599,418.5,2000-11-26,100,1098.8
-22.5453,122.9805,407.9,2000-11-26,100,845.9
-22.5492,123.0009,360.4,2000-11-26,100,184.7
-22.5539,122.9572,436.1,2000-11-26,100,1604.8
-22.5579,122.9777,364.4,2000-11-26,100,226.3
-22.6999,122.9611,363.3,2000-11-26,100,225.5
-22.7038,122.9816,413.9,2000-11-26,100,978.6
-22.7164,122.9788,364.4,2000-11-26,100,233.5
-22.289,119.7336,370.0,2000-11-26,100,660.3
-22.2801,119.7301,375.6,2000-11-26,100,794.8
-22.5972,118.146,379.8,2000-11-26,100,1284.0
-22.5949,118.139,380.4,2000-11-26,100,1292.4
-23.1387,119.4607,365.7,2000-11-26,100,572.2
-24.3528,120.6986,363.4,2000-11-26,100,345.7
-24.3671,120.6951,388.3,2000-11-26,100,785.0
-24.3728,120.7228,366.0,2000-11-26,100,382.4
-24.3927,120.7465,366.1,2000-11-26,100,388.7
-24.6531,120.8048,364.7,2000-11-26,100,344.8
-26.3038,128.9992,365.3,2000-11-26,100,75.5
-26.3053,129.0092,395.3,2000-11-26,100,200.1
-26.3128,128.9977,381.4,2000-11-26,100,130.6
-26.3203,128.9861,369.5,2000-11-26,100,87.6
-18.9996,134.1461,320.1,2000-11-26,100,15.8
-20.0987,124.9204,330.6,2000-11-26,100,141.7
-20.0684,124.917,327.3,2000-11-26,100,118.8
-20.1791,123.466,356.4,2000-11-26,100,546.1
-20.1823,123.4272,351.1,2000-11-26,100,460.8
-20.1623,123.4645,322.7,2000-11-26,100,122.9
-20.1655,123.4256,323.5,2000-11-26,100,129.5
-20.1686,123.387,328.7,2000-11-26,100,179.0
-20.1749,123.3085,328.2,2000-11-26,100,180.8
-20.0707,124.9107,329.6,2000-11-26,100,134.4
-20.1751,123.4589,363.4,2000-11-26,100,685.3
-20.1785,123.4202,344.4,2000-11-26,100,358.1
-20.1582,123.4574,321.2,2000-11-26,100,112.4
-20.165,123.3802,321.6,2000-11-26,100,120.2
-20.1718,123.3015,329.7,2000-11-26,100,197.9
-18.8932,134.181,347.9,2000-11-26,100,55.5
-18.8946,134.1715,335.1,2000-11-26,100,32.9
-18.871,134.0794,336.1,2000-11-26,100,34.0
-18.8578,134.1105,323.5,2000-11-26,100,17.7
-18.8592,134.1009,321.5,2000-11-26,100,15.6
-18.862,134.0818,332.4,2000-11-26,100,29.1
-18.8634,134.0723,339.3,2000-11-26,100,39.7
-18.8488,134.109,320.9,2000-11-26,100,15.2
-18.8543,134.0708,335.8,2000-11-26,100,34.6
-19.955,123.1013,320.3,2000-11-26,100,118.5
-24.6849,120.9111,386.9,2000-11-26,100,1350.8
-24.6727,120.9423,344.1,2000-11-26,100,358.8
-24.6812,120.9032,381.1,2000-11-26,100,1156.5
-24.3887,121.1509,327.6,2000-11-26,100,193.4
-24.3867,121.1456,321.4,2000-11-26,100,139.1
-23.1562,119.58,332.1,2000-11-26,100,171.6
-23.1333,119.6104,329.0,2000-11-26,100,153.0
-23.1405,119.5763,382.0,2000-11-26,100,981.1
-23.1476,119.5424,354.9,2000-11-26,100,430.7
-23.132,119.5387,341.0,2000-11-26,100,258.8
-23.1391,119.5051,340.8,2000-11-26,100,254.0
-23.1163,119.5349,328.7,2000-11-26,100,147.3
-23.1235,119.5012,341.4,2000-11-26,100,260.1
-23.1409,119.6055,337.8,2000-11-26,100,233.0
-23.1479,119.5714,347.8,2000-11-26,100,339.3
-23.1548,119.5374,324.0,2000-11-26,100,114.1
-23.1252,119.6017,335.1,2000-11-26,100,208.6
-23.1322,119.5676,370.9,2000-11-26,100,720.7
-23.1392,119.5338,349.8,2000-11-26,100,361.2
-23.1235,119.5299,354.4,2000-11-26,100,430.0
-23.1305,119.4962,348.9,2000-11-26,100,353.9
-22.7741,117.5364,332.4,2000-11-26,100,120.2
-22.7693,117.5287,330.5,2000-11-26,100,109.4
-18.3522,140.7973,362.1,2000-11-27,100,122.3
-21.5491,139.6312,374.6,2000-11-27,100,200.7
-21.5515,139.6449,391.8,2000-11-27,100,329.9
-17.2872,127.0279,365.1,2000-11-27,100,263.5
-17.3004,127.0265,364.5,2000-11-27,100,256.5
-22.2875,127.4633,370.0,2000-11-27,100,430.6
-22.3359,127.6591,373.5,2000-11-27,100,509.7
-22.3387,127.688,362.5,2000-11-27,100,342.6
-22.3387,127.6827,370.7,2000-11-27,100,472.7
-22.3594,127.422,361.8,2000-11-27,100,342.5
-21.3088,117.4808,360.8,2000-11-27,100,69.4
-22.3525,124.6961,397.4,2000-11-27,100,498.6
-22.3544,124.7136,405.1,2000-11-27,100,625.7
-22.3624,124.6772,376.7,2000-11-27,100,252.4
-22.3643,124.6946,382.5,2000-11-27,100,317.4
-22.4653,124.6758,403.5,2000-11-27,100,586.1
-22.4752,124.6569,370.5,2000-11-27,100,201.2
-22.4772,124.6743,398.5,2000-11-27,100,511.2
-22.4832,124.667,367.3,2000-11-27,100,180.4
-22.5044,122.9544,360.5,2000-11-27,100,98.3
-22.506,122.9678,446.3,2000-11-27,100,1027.6
-22.5076,122.9812,439.9,2000-11-27,100,910.9
-22.5149,122.9529,360.4,2000-11-27,100,95.0
-22.5165,122.9663,474.7,2000-11-27,100,1707.0
-22.5181,122.9798,500.0,2000-11-27,100,2553.6
-22.527,122.9649,399.0,2000-11-27,100,347.4
-22.5286,122.9783,364.9,2000-11-27,100,109.4
-22.3098,119.7961,360.7,2000-11-27,100,67.2
-22.3489,119.8139,371.7,2000-11-27,100,97.2
-22.353,119.8433,365.7,2000-11-27,100,85.3
-22.3544,119.8531,377.1,2000-11-27,100,125.9
-22.3558,119.8629,442.2,2000-11-27,100,614.1
-22.7637,123.0105,392.9,2000-11-27,100,305.2
-22.3593,119.8222,372.3,2000-11-27,100,95.7
-22.3607,119.832,386.3,2000-11-27,100,157.2
-22.3621,119.8418,447.9,2000-11-27,100,676.1
-22.3635,119.8516,386.1,2000-11-27,100,161.9
-22.3648,119.8615,396.7,2000-11-27,100,221.4
-22.7743,123.009,446.0,2000-11-27,100,1039.9
-22.7759,123.0227,364.1,2000-11-27,100,117.9
-22.3683,119.8208,369.7,2000-11-27,100,83.9
-22.3725,119.8502,410.9,2000-11-27,100,303.4
-22.3739,119.86,397.7,2000-11-27,100,221.9
-22.7832,122.9939,362.7,2000-11-27,100,105.1
-22.7848,123.0075,382.0,2000-11-27,100,219.9
-22.309,119.3429,361.4,2000-11-27,100,60.6
-22.3551,119.663,368.2,2000-11-27,100,81.5
-22.3816,119.8487,377.5,2000-11-27,100,118.5
-22.3857,119.8782,376.8,2000-11-27,100,126.9
-22.3934,119.8669,391.1,2000-11-27,100,185.8
-22.3948,119.8768,376.5,2000-11-27,100,122.3
-22.4025,119.8655,360.5,2000-11-27,100,63.6
-22.4164,119.8332,361.9,2000-11-27,100,62.9
-22.4178,119.843,368.5,2000-11-27,100,83.9
-22.4254,119.8317,365.3,2000-11-27,100,73.7
-22.591,118.0212,364.5,2000-11-27,100,83.3
-22.5925,118.031,369.0,2000-11-27,100,96.1
-22.6973,117.7562,363.0,2000-11-27,100,83.8
-22.7269,117.5236,406.3,2000-11-27,100,300.2
-22.7334,117.5163,364.8,2000-11-27,100,94.0
-22.735,117.5265,368.9,2000-11-27,100,104.6
-22.7442,117.5249,370.1,2000-11-27,100,107.1
-22.7533,117.5232,362.6,2000-11-27,100,80.0
-22.7549,117.5333,360.7,2000-11-27,100,72.0
-23.0692,119.5775,412.7,2000-11-27,100,327.1
-23.0706,119.5873,399.0,2000-11-27,100,235.4
-23.0769,119.5661,396.6,2000-11-27,100,217.7
-23.0783,119.576,393.7,2000-11-27,100,203.6
-23.0797,119.5858,380.0,2000-11-27,100,139.1
-23.0873,119.5745,360.6,2000-11-27,100,71.0
-23.0921,119.5436,363.9,2000-11-27,100,77.2
-23.0977,119.5828,363.9,2000-11-27,100,73.8
-23.0991,119.5927,376.7,2000-11-27,100,118.4
-23.1068,119.5814,397.2,2000-11-27,100,213.7
-23.1082,119.5912,368.7,2000-11-27,100,88.6
-23.1124,119.6207,364.5,2000-11-27,100,78.2
-23.0736,119.2865,364.5,2000-11-27,100,75.8
-23.12,119.6094,380.6,2000-11-27,100,129.6
-23.1214,119.6192,369.6,2000-11-27,100,88.8
-22.8158,117.5015,374.7,2000-11-27,100,120.7
-23.122,119.5588,366.0,2000-11-27,100,71.1
-23.156,119.6071,368.6,2000-11-27,100,86.0
-24.1978,121.0562,372.2,2000-11-27,100,124.1
-24.2236,121.0294,364.0,2000-11-27,100,86.7
-24.1241,120.0987,367.9,2000-11-27,100,90.7
-24.3489,121.2115,365.9,2000-11-27,100,97.4
-24.3419,120.6842,367.5,2000-11-27,100,99.1
-24.5482,120.9324,395.6,2000-11-27,100,251.2
-24.5497,120.9436,406.9,2000-11-27,100,335.8
-24.6139,121.0605,373.8,2000-11-27,100,131.0
-24.6176,121.065,361.6,2000-11-27,100,85.8
-25.3352,127.4531,371.6,2000-11-27,100,528.2
-25.3504,127.4517,378.2,2000-11-27,100,655.8
-25.1729,125.3772,385.1,2000-11-27,100,479.6
-25.1751,125.3991,411.5,2000-11-27,100,969.2
-25.1859,125.3757,361.8,2000-11-27,100,213.9
-25.1881,125.3976,410.9,2000-11-27,100,956.4
-25.2012,125.3962,410.2,2000-11-27,100,940.1
-25.2142,125.3947,402.6,2000-11-27,100,780.5
-25.2165,125.4168,368.7,2000-11-27,100,284.0
-25.1861,125.3922,396.9,2000-11-27,100,669.8
-25.1991,125.3907,402.1,2000-11-27,100,769.1
-25.2012,125.4128,374.2,2000-11-27,100,340.5
-25.2121,125.3892,394.8,2000-11-27,100,631.9
-25.2142,125.4113,387.2,2000-11-27,100,513.3
-25.2251,125.3878,397.8,2000-11-27,100,685.6
-25.2273,125.4098,500.0,2000-11-27,100,5066.0
-25.2382,125.3862,367.5,2000-11-27,100,268.6
-25.2403,125.4084,500.0,2000-11-27,100,5070.0
-25.2425,125.4306,437.5,2000-11-27,100,1743.0
-25.2512,125.3848,394.4,2000-11-27,100,628.8
-25.2534,125.4068,466.7,2000-11-27,100,2976.6
-25.2556,125.429,432.4,2000-11-27,100,1579.8
-25.2664,125.4054,426.6,2000-11-27,100,1383.2
-25.2686,125.4276,396.8,2000-11-27,100,697.0
-25.1374,123.5486,388.2,2000-11-27,100,348.6
-25.147,123.5309,396.6,2000-11-27,100,428.0
-25.1488,123.5471,450.3,2000-11-27,100,1432.9
-25.1506,123.5633,442.2,2000-11-27,100,1235.1
-25.1583,123.5295,378.1,2000-11-27,100,243.1
-25.1601,123.5457,440.8,2000-11-27,100,1192.1
-25.1678,123.5119,388.7,2000-11-27,100,333.8
-25.1696,123.528,415.4,2000-11-27,100,671.7
-25.1791,123.5104,458.0,2000-11-27,100,1614.1
-25.181,123.5265,443.0,2000-11-27,100,1218.3
-25.1777,123.5047,397.5,2000-11-27,100,426.1
-25.1794,123.5209,500.0,2000-11-27,100,3230.4
-25.677,123.1826,360.9,2000-11-27,100,126.8
-25.6864,123.1656,392.0,2000-11-27,100,351.7
-25.6882,123.1812,441.7,2000-11-27,100,1136.2
-25.6975,123.1641,364.8,2000-11-27,100,137.7
-25.6993,123.1797,362.0,2000-11-27,100,126.6
-25.6881,123.1754,424.8,2000-11-27,100,798.6
-25.6898,123.1911,372.2,2000-11-27,100,197.5
-25.6992,123.1739,370.8,2000-11-27,100,179.2
-25.7087,123.1568,373.6,2000-11-27,100,191.8
-26.1262,124.8137,397.0,2000-11-27,100,617.5
-26.1283,124.8345,411.8,2000-11-27,100,898.6
-26.1286,124.8277,408.6,2000-11-27,100,831.0
-24.712,151.8651,328.6,2000-11-27,100,36.7
-25.7957,124.7881,336.6,2000-11-27,100,33.7
-25.7971,124.778,328.5,2000-11-27,100,22.5
-25.7983,124.7064,334.0,2000-11-27,100,29.9
-25.7997,124.6964,326.9,2000-11-27,100,21.4
-25.7762,124.7948,326.3,2000-11-27,100,21.9
-25.7864,124.7248,332.1,2000-11-27,100,28.9
-25.7893,124.7048,336.0,2000-11-27,100,34.0
-25.7491,124.7898,321.3,2000-11-27,100,17.0
-25.7431,123.2014,325.6,2000-11-27,100,22.5
-25.7445,123.1912,324.9,2000-11-27,100,21.9
-25.734,123.1998,355.6,2000-11-27,100,76.0
-25.7354,123.1897,322.9,2000-11-27,100,19.8
-25.7249,123.1983,335.3,2000-11-27,100,36.1
-25.7158,123.1968,327.9,2000-11-27,100,26.0
-25.1481,125.4324,323.1,2000-11-27,100,18.4
-25.1802,123.4888,327.6,2000-11-27,100,24.9
-25.1727,123.4812,321.9,2000-11-27,100,18.4
-25.0991,123.6115,327.0,2000-11-27,100,21.9
-25.1116,123.5219,326.2,2000-11-27,100,22.4
-25.0901,123.6099,338.6,2000-11-27,100,36.7
-25.0956,123.5701,338.9,2000-11-27,100,38.3
-25.097,123.5602,335.5,2000-11-27,100,32.8
-25.1012,123.5303,326.2,2000-11-27,100,21.4
-25.1025,123.5203,339.8,2000-11-27,100,41.0
-25.0852,123.5785,357.9,2000-11-27,100,76.8
-25.0866,123.5686,354.6,2000-11-27,100,69.7
-25.088,123.5586,377.2,2000-11-27,100,140.0
-25.0894,123.5487,324.2,2000-11-27,100,18.6
-25.0907,123.5387,331.7,2000-11-27,100,27.8
-25.0921,123.5287,327.0,2000-11-27,100,22.3
-25.0748,123.5869,322.3,2000-11-27,100,16.4
-25.0762,123.577,369.5,2000-11-27,100,111.9
-25.079,123.5571,333.4,2000-11-27,100,30.2
-25.0817,123.5372,323.5,2000-11-27,100,18.0
-25.0831,123.5272,330.3,2000-11-27,100,26.9
-25.0617,123.6196,320.8,2000-11-27,100,16.6
-25.0672,123.5798,343.6,2000-11-27,100,47.5
-25.0686,123.5699,328.4,2000-11-27,100,24.7
-25.0728,123.54,328.4,2000-11-27,100,24.5
-25.0742,123.53,328.4,2000-11-27,100,25.0
-25.0513,123.628,333.2,2000-11-27,100,31.2
-25.0527,123.618,354.1,2000-11-27,100,69.7
-25.0624,123.5484,335.9,2000-11-27,100,34.3
-25.0436,123.6165,320.6,2000-11-27,100,15.9
-25.0533,123.5469,350.6,2000-11-27,100,60.7
-25.0547,123.5369,323.2,2000-11-27,100,17.7
-25.0429,123.5553,320.1,2000-11-27,100,14.8
-25.0443,123.5453,343.4,2000-11-27,100,46.8
-25.0339,123.5537,339.5,2000-11-27,100,40.0
-25.0353,123.5438,342.8,2000-11-27,100,45.7
-25.0249,123.5522,343.3,2000-11-27,100,46.8
-25.0262,123.5422,321.9,2000-11-27,100,17.0
-24.5594,121.0351,322.3,2000-11-27,100,24.9
-24.5383,121.0441,340.0,2000-11-27,100,55.2
-24.4634,120.9911,338.3,2000-11-27,100,50.6
-24.4649,120.9793,324.9,2000-11-27,100,27.9
-24.3554,121.1236,327.4,2000-11-27,100,31.3
-24.0822,120.11,320.4,2000-11-27,100,24.7
-24.0719,120.1085,322.3,2000-11-27,100,27.7
-24.0616,120.1069,352.7,2000-11-27,100,101.2
-24.0631,120.0939,327.2,2000-11-27,100,35.9
-24.0513,120.1054,349.2,2000-11-27,100,88.9
-24.0535,120.1134,333.0,2000-11-27,100,47.3
-24.0551,120.1003,329.9,2000-11-27,100,41.0
-24.0432,120.1119,326.8,2000-11-27,100,36.5
-22.4261,127.3551,328.4,2000-11-27,100,33.2
-22.4158,127.353,356.7,2000-11-27,100,113.2
-22.418,127.3398,350.0,2000-11-27,100,89.0
-22.4202,127.3267,328.2,2000-11-27,100,32.5
-22.4054,127.351,426.1,2000-11-27,100,697.3
-22.4076,127.3378,450.1,2000-11-27,100,1109.8
-22.4098,127.3246,392.5,2000-11-27,100,321.6
-22.3973,127.3358,361.0,2000-11-27,100,130.6
-22.3995,127.3226,345.0,2000-11-27,100,72.5
-22.3621,127.4797,358.9,2000-11-27,100,127.2
-22.3643,127.4663,424.8,2000-11-27,100,699.0
-22.3666,127.4529,359.9,2000-11-27,100,133.5
-22.3892,127.3206,324.8,2000-11-27,100,26.3
-22.3516,127.4776,377.5,2000-11-27,100,225.4
-22.3539,127.4642,374.4,2000-11-27,100,205.4
-22.3574,127.4724,409.8,2000-11-27,100,508.0
-22.3596,127.459,402.3,2000-11-27,100,426.0
-22.3711,127.3241,342.4,2000-11-27,100,65.5
-22.3732,127.311,369.4,2000-11-27,100,170.8
-22.3607,127.3221,363.4,2000-11-27,100,141.7
-22.3629,127.3089,359.3,2000-11-27,100,123.7
-22.365,127.2958,321.3,2000-11-27,100,22.0
-22.3378,127.331,322.0,2000-11-27,100,21.6
-23.1577,119.6176,331.1,2000-11-27,100,43.8
-22.4443,124.6118,323.0,2000-11-27,100,17.9
-23.1098,119.5695,323.2,2000-11-27,100,29.6
-23.1075,119.4516,322.6,2000-11-27,100,28.5
-23.02,117.3617,322.0,2000-11-27,100,47.8
-23.0077,117.36,331.6,2000-11-27,100,78.0
-23.0053,117.3529,321.3,2000-11-27,100,44.9
-22.6675,117.7255,336.9,2000-11-27,100,84.9
-22.6694,117.7084,357.9,2000-11-27,100,188.2
-22.6557,117.7234,362.8,2000-11-27,100,217.3
-22.6575,117.7065,396.8,2000-11-27,100,560.2
-22.6437,117.7218,385.9,2000-11-27,100,422.1
-22.6456,117.7041,441.4,2000-11-27,100,1458.8
-22.6317,117.7209,343.1,2000-11-27,100,107.4
-22.6337,117.7024,352.8,2000-11-27,100,155.9
-22.6197,117.7204,349.9,2000-11-27,100,139.9
-22.6216,117.7018,364.3,2000-11-27,100,228.2
-22.6096,117.7008,369.0,2000-11-27,100,265.2
-22.5941,117.7337,331.6,2000-11-27,100,66.7
-22.5959,117.7161,324.0,2000-11-27,100,43.3
-22.5978,117.6982,434.1,2000-11-27,100,1263.8
-22.5996,117.6803,327.8,2000-11-27,100,52.9
-22.5821,117.7322,347.9,2000-11-27,100,130.5
-22.584,117.7144,338.1,2000-11-27,100,87.8
-22.5858,117.6966,417.9,2000-11-27,100,903.6
-22.5877,117.6785,330.8,2000-11-27,100,60.7
-22.5985,117.7457,320.9,2000-11-27,100,37.1
-22.6025,117.7107,363.4,2000-11-27,100,221.3
-22.6044,117.693,369.3,2000-11-27,100,265.1
-22.5866,117.7442,321.4,2000-11-27,100,38.3
-22.5886,117.7266,341.5,2000-11-27,100,102.6
-22.5906,117.7088,391.9,2000-11-27,100,491.7
-22.5925,117.6909,419.5,2000-11-27,100,935.5
-22.5767,117.7251,333.6,2000-11-27,100,73.9
-22.5786,117.7073,395.9,2000-11-27,100,540.9
-22.5806,117.6895,427.5,2000-11-27,100,1105.4
-22.5667,117.7057,385.9,2000-11-27,100,418.9
-22.5686,117.6882,428.4,2000-11-27,100,1125.7
-22.5547,117.7042,420.6,2000-11-27,100,955.0
-22.5566,117.6867,500.0,2000-11-27,100,3876.2
-22.2347,119.8771,349.4,2000-11-27,100,84.0
-22.2362,119.8645,324.2,2000-11-27,100,26.9
-22.2393,119.8393,324.7,2000-11-27,100,27.7
-22.2409,119.8267,326.0,2000-11-27,100,29.4
-22.2291,119.8379,359.4,2000-11-27,100,118.6
-22.2306,119.8252,348.0,2000-11-27,100,80.2
-22.2158,119.8616,333.7,2000-11-27,100,42.7
-22.2173,119.8491,323.6,2000-11-27,100,24.8
-22.2189,119.8365,356.9,2000-11-27,100,108.3
-22.2204,119.8237,360.9,2000-11-27,100,124.8
-22.2086,119.8349,398.4,2000-11-27,100,353.8
-22.2102,119.8222,387.0,2000-11-27,100,266.2
-22.2117,119.8095,326.3,2000-11-27,100,31.0
-22.1954,119.8588,320.9,2000-11-27,100,21.1
-22.1969,119.8461,325.1,2000-11-27,100,27.6
-22.1984,119.8334,437.9,2000-11-27,100,831.2
-22.1999,119.8207,389.5,2000-11-27,100,284.1
-22.2015,119.808,326.0,2000-11-27,100,30.0
-22.1852,119.8573,339.2,2000-11-27,100,55.7
-22.1867,119.8446,344.6,2000-11-27,100,69.6
-22.1882,119.8319,500.0,2000-11-27,100,2368.9
-22.1897,119.8192,434.8,2000-11-27,100,785.3
-22.1912,119.8065,323.2,2000-11-27,100,23.7
-22.175,119.8558,322.0,2000-11-27,100,23.4
-22.1765,119.8432,355.3,2000-11-27,100,103.2
-22.178,119.8305,446.2,2000-11-27,100,973.8
-22.1795,119.8178,399.4,2000-11-27,100,362.8
-22.1662,119.8418,336.2,2000-11-27,100,48.6
-22.1677,119.8291,405.6,2000-11-27,100,418.9
-22.1692,119.8163,362.6,2000-11-27,100,131.7
-22.1691,119.8357,366.5,2000-11-27,100,148.2
-22.1707,119.823,369.0,2000-11-27,100,159.2
-22.1574,119.847,326.0,2000-11-27,100,29.7
-22.1589,119.8343,367.6,2000-11-27,100,151.9
-22.1605,119.8216,402.4,2000-11-27,100,387.2
-22.1472,119.8455,321.2,2000-11-27,100,22.1
-22.1487,119.8328,360.9,2000-11-27,100,122.6
-22.1503,119.8201,384.5,2000-11-27,100,246.7
-22.1385,119.8314,395.3,2000-11-27,100,326.0
-22.14,119.8187,422.3,2000-11-27,100,605.7
-22.1283,119.83,390.1,2000-11-27,100,287.2
-22.1298,119.8173,404.3,2000-11-27,100,406.7
-21.0976,119.547,340.2,2000-11-27,100,60.2
-21.2948,117.4755,325.4,2000-11-27,100,47.6
-20.2255,123.6286,348.3,2000-11-27,100,55.8
-20.2269,123.6189,357.5,2000-11-27,100,76.9
-20.2125,123.5277,328.3,2000-11-27,100,23.7
-20.2076,123.501,325.1,2000-11-27,100,19.6
-20.1993,123.4308,328.7,2000-11-27,100,23.8
-20.2007,123.4212,371.9,2000-11-27,100,120.2
-20.202,123.4116,347.6,2000-11-27,100,53.9
-20.193,123.4101,325.3,2000-11-27,100,20.2
-19.9666,123.0027,325.3,2000-11-27,100,19.6
-19.968,122.9932,351.1,2000-11-27,100,61.2
-19.959,122.9917,379.2,2000-11-27,100,146.7
-19.9603,122.9822,379.4,2000-11-27,100,147.2
-19.9617,122.9727,321.4,2000-11-27,100,15.2
-19.8892,122.5746,325.5,2000-11-27,100,20.4
-19.8905,122.5651,406.8,2000-11-27,100,294.0
-19.8919,122.5555,384.7,2000-11-27,100,170.6
-19.884,122.5485,327.8,2000-11-27,100,23.1
-19.8727,122.4978,340.3,2000-11-27,100,41.6
-19.874,122.4883,333.7,2000-11-27,100,31.0
-17.8289,127.6033,321.2,2000-11-27,100,32.9
-17.8202,127.585,320.2,2000-11-27,100,31.0
-17.821,127.596,325.7,2000-11-27,100,43.2
-15.7769,127.0091,336.2,2000-11-27,100,74.9
-15.7628,127.0227,320.2,2000-11-27,100,30.2
-15.7374,127.034,358.3,2000-11-27,100,169.2
-15.74,127.0184,333.5,2000-11-27,100,64.2
-15.7259,127.032,329.2,2000-11-27,100,54.0
-17.8284,129.7227,362.6,2000-11-28,100,126.3
-18.5175,128.427,372.6,2000-11-28,100,237.0
-18.5203,128.4434,362.1,2000-11-28,100,161.0
-18.5157,128.4376,374.1,2000-11-28,100,249.6
-18.5272,128.4353,364.2,2000-11-28,100,175.6
-18.5504,128.4309,379.4,2000-11-28,100,295.1
-18.5533,128.4472,375.7,2000-11-28,100,258.2
-22.42,127.4629,360.5,2000-11-28,100,145.2
-24.0961,121.0182,360.7,2000-11-28,100,693.6
-24.1133,121.0137,382.1,2000-11-28,100,1326.1
-24.1306,121.009,367.9,2000-11-28,100,840.1
-24.1133,121.0082,374.4,2000-11-28,100,1052.4
-24.1305,121.0035,362.1,2000-11-28,100,690.8
-24.1406,121.0471,362.8,2000-11-28,100,680.1
